Station,sampleDateTime,pressure_mb,Temperature_C,Comment
PC,2015-08-22 07:51:48,1043.592,23.633,
PC,2015-08-22 08:03:48,1043.417,24.07,
PC,2015-08-22 08:15:48,1043.417,24.447,
PC,2015-08-22 08:27:48,1043.358,24.787,
PC,2015-08-22 08:39:48,1043.183,25.167,
PC,2015-08-22 08:51:48,1043.242,25.48,
PC,2015-08-22 09:03:48,1043.358,25.76,
PC,2015-08-22 09:15:48,1043.358,26.127,
PC,2015-08-22 09:27:48,1043.183,26.55,
PC,2015-08-22 09:39:48,1043.533,26.987,
PC,2015-08-22 09:51:48,1043.358,27.337,
PC,2015-08-22 10:03:48,1043.358,27.66,
PC,2015-08-22 10:15:48,1043.358,28,
PC,2015-08-22 10:27:48,1043.708,28.333,
PC,2015-08-22 10:39:48,1043.183,28.66,
PC,2015-08-22 10:51:48,1043.533,28.987,
PC,2015-08-22 11:03:48,1043.475,29.337,
PC,2015-08-22 11:15:48,1043.475,29.493,
PC,2015-08-22 11:27:48,1043.475,29.71,
PC,2015-08-22 11:39:48,1043.475,29.927,
PC,2015-08-22 11:51:48,1043.475,30.017,
PC,2015-08-22 12:03:48,1043.3,30.073,
PC,2015-08-22 12:15:48,1043.125,30.133,
PC,2015-08-22 12:27:48,1043.183,30.177,
PC,2015-08-22 12:39:48,1043.3,30.28,
PC,2015-08-22 12:51:48,1043.475,30.393,
PC,2015-08-22 13:03:48,1043.125,30,
PC,2015-08-22 13:15:48,1043.125,29.333,
PC,2015-08-22 13:27:48,1042.95,28.91,
PC,2015-08-22 13:39:48,1043.183,28.51,
PC,2015-08-22 13:51:48,1042.775,28.563,
PC,2015-08-22 14:03:48,1042.775,28.313,
PC,2015-08-22 14:15:48,1042.95,28.64,
PC,2015-08-22 14:27:48,1042.95,29.057,
PC,2015-08-22 14:39:48,1042.775,29.26,
PC,2015-08-22 14:51:48,1042.775,29.417,
PC,2015-08-22 15:03:48,1042.95,29.203,
PC,2015-08-22 15:15:48,1042.542,29.243,
PC,2015-08-22 15:27:48,1042.775,29.653,
PC,2015-08-22 15:39:48,1042.6,30.11,
PC,2015-08-22 15:51:48,1042.6,30.11,
PC,2015-08-22 16:03:48,1042.542,29.517,
PC,2015-08-22 16:15:48,1042.192,29.543,
PC,2015-08-22 16:27:48,1042.542,29.67,
PC,2015-08-22 16:39:48,1042.775,29.717,
PC,2015-08-22 16:51:48,1042.542,29.37,
PC,2015-08-22 17:03:48,1042.425,28.927,
PC,2015-08-22 17:15:48,1042.775,28.453,
PC,2015-08-22 17:27:48,1042.542,28.177,
PC,2015-08-22 17:39:48,1042.542,28.037,
PC,2015-08-22 17:51:48,1042.6,27.903,
PC,2015-08-22 18:03:48,1042.425,27.647,
PC,2015-08-22 18:15:48,1042.6,27.21,
PC,2015-08-22 18:27:48,1042.425,26.647,
PC,2015-08-22 18:39:48,1042.425,26.01,
PC,2015-08-22 18:51:48,1042.775,25.243,
PC,2015-08-22 19:03:48,1042.658,24.467,
PC,2015-08-22 19:15:48,1042.483,23.723,
PC,2015-08-22 19:27:48,1042.717,23.037,
PC,2015-08-22 19:39:48,1042.833,22.447,
PC,2015-08-22 19:51:48,1042.658,21.94,
PC,2015-08-22 20:03:48,1042.892,21.493,
PC,2015-08-22 20:15:48,1042.717,21.093,
PC,2015-08-22 20:27:48,1043.067,20.723,
PC,2015-08-22 20:39:48,1043.067,20.39,
PC,2015-08-22 20:51:48,1042.892,20.127,
PC,2015-08-22 21:03:48,1043.067,19.877,
PC,2015-08-22 21:15:48,1043.067,19.637,
PC,2015-08-22 21:27:48,1042.892,19.417,
PC,2015-08-22 21:39:48,1042.775,19.2,
PC,2015-08-22 21:51:48,1042.775,19,
PC,2015-08-22 22:03:48,1042.892,18.807,
PC,2015-08-22 22:15:48,1042.542,18.613,
PC,2015-08-22 22:27:48,1042.542,18.437,
PC,2015-08-22 22:39:48,1042.775,18.25,
PC,2015-08-22 22:51:48,1042.425,18.09,
PC,2015-08-22 23:03:48,1042.542,17.99,
PC,2015-08-22 23:15:48,1042.542,17.897,
PC,2015-08-22 23:27:48,1042.542,17.753,
PC,2015-08-22 23:39:48,1042.542,17.627,
PC,2015-08-22 23:51:48,1042.367,17.54,
PC,2015-08-23 00:03:48,1042.542,17.467,
PC,2015-08-23 00:15:48,1042.192,17.327,
PC,2015-08-23 00:27:48,1042.192,17.16,
PC,2015-08-23 00:39:48,1042.192,17.003,
PC,2015-08-23 00:51:48,1041.842,16.917,
PC,2015-08-23 01:03:48,1041.667,16.903,
PC,2015-08-23 01:15:48,1041.667,16.937,
PC,2015-08-23 01:27:48,1041.667,16.99,
PC,2015-08-23 01:39:48,1041.492,17.05,
PC,2015-08-23 01:51:48,1041.317,17.05,
PC,2015-08-23 02:03:48,1041.317,17.05,
PC,2015-08-23 02:15:48,1041.258,17.01,
PC,2015-08-23 02:27:48,1041.025,16.863,
PC,2015-08-23 02:39:48,1040.908,16.663,
PC,2015-08-23 02:51:48,1040.908,16.517,
PC,2015-08-23 03:03:48,1041.433,16.483,
PC,2015-08-23 03:15:48,1041.083,16.463,
PC,2015-08-23 03:27:48,1041.258,16.497,
PC,2015-08-23 03:39:48,1041.083,16.503,
PC,2015-08-23 03:51:48,1041.317,16.477,
PC,2015-08-23 04:03:48,1041.492,16.477,
PC,2015-08-23 04:15:48,1041.433,16.47,
PC,2015-08-23 04:27:48,1041.667,16.373,
PC,2015-08-23 04:39:48,1041.492,16.12,
PC,2015-08-23 04:51:48,1041.492,15.807,
PC,2015-08-23 05:03:48,1041.667,15.483,
PC,2015-08-23 05:15:48,1041.492,15.163,
PC,2015-08-23 05:27:48,1041.667,15.03,
PC,2015-08-23 05:39:48,1041.667,14.92,
PC,2015-08-23 05:51:48,1041.842,14.793,
PC,2015-08-23 06:03:48,1041.842,14.727,
PC,2015-08-23 06:15:48,1041.492,14.893,
PC,2015-08-23 06:27:48,1041.842,15.45,
PC,2015-08-23 06:39:48,1042.017,16.36,
PC,2015-08-23 06:51:48,1041.842,17.36,
PC,2015-08-23 07:03:48,1041.433,18.463,
PC,2015-08-23 07:15:48,1041.667,19.59,
PC,2015-08-23 07:27:48,1041.608,20.537,
PC,2015-08-23 07:39:48,1041.433,20.947,
PC,2015-08-23 07:51:48,1041.608,21.427,
PC,2015-08-23 08:03:48,1041.375,22.107,
PC,2015-08-23 08:15:48,1041.55,22.767,
PC,2015-08-23 08:27:48,1041.725,23.397,
PC,2015-08-23 08:39:48,1041.2,23.917,
PC,2015-08-23 08:51:48,1041.2,24.42,
PC,2015-08-23 09:03:48,1041.375,24.91,
PC,2015-08-23 09:15:48,1041.317,25.35,
PC,2015-08-23 09:27:48,1041.492,25.787,
PC,2015-08-23 09:39:48,1041.492,26.153,
PC,2015-08-23 09:51:48,1041.317,26.557,
PC,2015-08-23 10:03:48,1041.142,26.837,
PC,2015-08-23 10:15:48,1040.908,27.05,
PC,2015-08-23 10:27:48,1040.908,27.307,
PC,2015-08-23 10:39:48,1041.142,27.67,
PC,2015-08-23 10:51:48,1040.908,28.16,
PC,2015-08-23 11:03:48,1041.083,28.357,
PC,2015-08-23 11:15:48,1040.733,28.593,
PC,2015-08-23 11:27:48,1040.558,28.903,
PC,2015-08-23 11:39:48,1040.733,28.96,
PC,2015-08-23 11:51:48,1040.733,29.093,
PC,2015-08-23 12:03:48,1040.325,29.37,
PC,2015-08-23 12:15:48,1040.325,29.67,
PC,2015-08-23 12:27:48,1040.675,29.8,
PC,2015-08-23 12:39:48,1040.733,29.76,
PC,2015-08-23 12:51:48,1040.325,29.973,
PC,2015-08-23 13:03:48,1040.383,30.177,
PC,2015-08-23 13:15:48,1039.8,30.153,
PC,2015-08-23 13:27:48,1039.975,30.33,
PC,2015-08-23 13:39:48,1039.8,30.46,
PC,2015-08-23 13:51:48,1039.392,30.62,
PC,2015-08-23 14:03:48,1039.917,30.903,
PC,2015-08-23 14:15:48,1039.567,31.08,
PC,2015-08-23 14:27:48,1039.158,31.233,
PC,2015-08-23 14:39:48,1039.392,31.427,
PC,2015-08-23 14:51:48,1039.158,31.653,
PC,2015-08-23 15:03:48,1039.158,31.98,
PC,2015-08-23 15:15:48,1039.217,31.96,
PC,2015-08-23 15:27:48,1039.392,31.677,
PC,2015-08-23 15:39:48,1039.042,31.507,
PC,2015-08-23 15:51:48,1039.217,31.27,
PC,2015-08-23 16:03:48,1039.042,30.883,
PC,2015-08-23 16:15:48,1038.867,30.513,
PC,2015-08-23 16:27:48,1039.042,30.473,
PC,2015-08-23 16:39:48,1039.042,30.403,
PC,2015-08-23 16:51:48,1038.808,30.2,
PC,2015-08-23 17:03:48,1038.983,30.227,
PC,2015-08-23 17:15:48,1038.633,30.287,
PC,2015-08-23 17:27:48,1038.633,30.147,
PC,2015-08-23 17:39:48,1038.633,29.857,
PC,2015-08-23 17:51:48,1038.867,29.523,
PC,2015-08-23 18:03:48,1038.633,29.12,
PC,2015-08-23 18:15:48,1038.633,28.587,
PC,2015-08-23 18:27:48,1038.517,27.863,
PC,2015-08-23 18:39:48,1038.692,26.877,
PC,2015-08-23 18:51:48,1038.342,25.767,
PC,2015-08-23 19:03:48,1038.575,24.773,
PC,2015-08-23 19:15:48,1038.575,23.92,
PC,2015-08-23 19:27:48,1038.75,23.17,
PC,2015-08-23 19:39:48,1039.1,22.503,
PC,2015-08-23 19:51:48,1038.808,21.92,
PC,2015-08-23 20:03:48,1038.925,21.383,
PC,2015-08-23 20:15:48,1038.983,20.917,
PC,2015-08-23 20:27:48,1039.333,20.503,
PC,2015-08-23 20:39:48,1039.567,20.147,
PC,2015-08-23 20:51:48,1039.742,19.837,
PC,2015-08-23 21:03:48,1039.567,19.59,
PC,2015-08-23 21:15:48,1039.742,19.343,
PC,2015-08-23 21:27:48,1039.567,19.08,
PC,2015-08-23 21:39:48,1039.567,18.84,
PC,2015-08-23 21:51:48,1039.742,18.593,
PC,2015-08-23 22:03:48,1039.217,18.343,
PC,2015-08-23 22:15:48,1039.567,18.17,
PC,2015-08-23 22:27:48,1039.45,18.037,
PC,2015-08-23 22:39:48,1039.392,17.923,
PC,2015-08-23 22:51:48,1039.567,17.853,
PC,2015-08-23 23:03:48,1039.217,17.8,
PC,2015-08-23 23:15:48,1039.217,17.713,
PC,2015-08-23 23:27:48,1039.042,17.547,
PC,2015-08-23 23:39:48,1038.867,17.413,
PC,2015-08-23 23:51:48,1038.867,17.307,
PC,2015-08-24 00:03:48,1038.692,17.247,
PC,2015-08-24 00:15:48,1038.517,17.22,
PC,2015-08-24 00:27:48,1038.458,17.18,
PC,2015-08-24 00:39:48,1038.692,17.173,
PC,2015-08-24 00:51:48,1038.867,17.13,
PC,2015-08-24 01:03:48,1038.692,17.123,
PC,2015-08-24 01:15:48,1038.692,17.16,
PC,2015-08-24 01:27:48,1038.692,17.13,
PC,2015-08-24 01:39:48,1038.633,17.057,
PC,2015-08-24 01:51:48,1038.517,17.023,
PC,2015-08-24 02:03:48,1038.458,17.003,
PC,2015-08-24 02:15:48,1038.283,16.963,
PC,2015-08-24 02:27:48,1038.283,16.937,
PC,2015-08-24 02:39:48,1038.283,16.983,
PC,2015-08-24 02:51:48,1038.283,17.017,
PC,2015-08-24 03:03:48,1038.517,17.023,
PC,2015-08-24 03:15:48,1038.458,16.963,
PC,2015-08-24 03:27:48,1038.342,16.917,
PC,2015-08-24 03:39:48,1038.283,16.89,
PC,2015-08-24 03:51:48,1037.933,16.85,
PC,2015-08-24 04:03:48,1038.283,16.89,
PC,2015-08-24 04:15:48,1037.933,16.823,
PC,2015-08-24 04:27:48,1038.167,16.823,
PC,2015-08-24 04:39:48,1038.283,16.837,
PC,2015-08-24 04:51:48,1038.458,16.89,
PC,2015-08-24 05:03:48,1038.517,17.077,
PC,2015-08-24 05:15:48,1038.692,17.307,
PC,2015-08-24 05:27:48,1038.283,17.487,
PC,2015-08-24 05:39:48,1038.633,17.593,
PC,2015-08-24 05:51:48,1038.692,17.653,
PC,2015-08-24 06:03:48,1038.867,17.827,
PC,2015-08-24 06:15:48,1038.808,17.99,
PC,2015-08-24 06:27:48,1038.692,18.17,
PC,2015-08-24 06:39:48,1038.867,18.573,
PC,2015-08-24 06:51:48,1038.808,19.207,
PC,2015-08-24 07:03:48,1038.983,19.963,
PC,2015-08-24 07:15:48,1038.633,20.773,
PC,2015-08-24 07:27:48,1038.808,21.69,
PC,2015-08-24 07:39:48,1038.75,22.653,
PC,2015-08-24 07:51:48,1038.75,23.537,
PC,2015-08-24 08:03:48,1038.75,24.313,
PC,2015-08-24 08:15:48,1038.575,25.023,
PC,2015-08-24 08:27:48,1038.75,25.69,
PC,2015-08-24 08:39:48,1038.75,26.333,
PC,2015-08-24 08:51:48,1038.517,26.87,
PC,2015-08-24 09:03:48,1038.867,27.37,
PC,2015-08-24 09:15:48,1038.517,27.833,
PC,2015-08-24 09:27:48,1039.042,28.25,
PC,2015-08-24 09:39:48,1038.867,28.587,
PC,2015-08-24 09:51:48,1038.342,28.94,
PC,2015-08-24 10:03:48,1038.633,29.307,
PC,2015-08-24 10:15:48,1038.458,29.703,
PC,2015-08-24 10:27:48,1038.342,30.153,
PC,2015-08-24 10:39:48,1038.633,30.393,
PC,2015-08-24 10:51:48,1038.108,30.643,
PC,2015-08-24 11:03:48,1038.283,31.013,
PC,2015-08-24 11:15:48,1037.933,31.34,
PC,2015-08-24 11:27:48,1038.05,31.617,
PC,2015-08-24 11:39:48,1037.525,31.843,
PC,2015-08-24 11:51:48,1037.933,32.077,
PC,2015-08-24 12:03:48,1037.7,32.2,
PC,2015-08-24 12:15:48,1037.525,32.36,
PC,2015-08-24 12:27:48,1037.35,32.433,
PC,2015-08-24 12:39:48,1037.525,32.577,
PC,2015-08-24 12:51:48,1037.292,32.803,
PC,2015-08-24 13:03:48,1037.175,33.06,
PC,2015-08-24 13:15:48,1036.767,33.257,
PC,2015-08-24 13:27:48,1036.767,33.437,
PC,2015-08-24 13:39:48,1036.592,33.577,
PC,2015-08-24 13:51:48,1036.883,33.727,
PC,2015-08-24 14:03:48,1036.883,33.903,
PC,2015-08-24 14:15:48,1036.708,34.047,
PC,2015-08-24 14:27:48,1036.767,34.167,
PC,2015-08-24 14:39:48,1036.592,34.2,
PC,2015-08-24 14:51:48,1036.358,34.36,
PC,2015-08-24 15:03:48,1036.183,34.507,
PC,2015-08-24 15:15:48,1036.358,34.537,
PC,2015-08-24 15:27:48,1036.358,34.44,
PC,2015-08-24 15:39:48,1036.183,34.427,
PC,2015-08-24 15:51:48,1036.183,34.403,
PC,2015-08-24 16:03:48,1036.183,34.297,
PC,2015-08-24 16:15:48,1036.358,33.933,
PC,2015-08-24 16:27:48,1036.358,33.707,
PC,2015-08-24 16:39:48,1036.592,33.093,
PC,2015-08-24 16:51:48,1036.592,32.07,
PC,2015-08-24 17:03:48,1036.417,31.117,
PC,2015-08-24 17:15:48,1036.417,30.3,
PC,2015-08-24 17:27:48,1036.417,29.613,
PC,2015-08-24 17:39:48,1036.242,29.037,
PC,2015-08-24 17:51:48,1036.242,28.75,
PC,2015-08-24 18:03:48,1036.417,28.767,
PC,2015-08-24 18:15:48,1036.417,28.667,
PC,2015-08-24 18:27:48,1036.067,28.383,
PC,2015-08-24 18:39:48,1036.242,27.96,
PC,2015-08-24 18:51:48,1036.3,27.5,
PC,2015-08-24 19:03:48,1036.242,27.05,
PC,2015-08-24 19:15:48,1036.3,26.633,
PC,2015-08-24 19:27:48,1035.95,26.28,
PC,2015-08-24 19:39:48,1036.125,26,
PC,2015-08-24 19:51:48,1036.475,25.743,
PC,2015-08-24 20:03:48,1036.533,25.557,
PC,2015-08-24 20:15:48,1036.708,25.357,
PC,2015-08-24 20:27:48,1036.883,25.21,
PC,2015-08-24 20:39:48,1036.65,25.07,
PC,2015-08-24 20:51:48,1037.058,24.953,
PC,2015-08-24 21:03:48,1037.058,24.85,
PC,2015-08-24 21:15:48,1037.467,24.807,
PC,2015-08-24 21:27:48,1037.408,24.793,
PC,2015-08-24 21:39:48,1037.233,24.723,
PC,2015-08-24 21:51:48,1037.583,24.64,
PC,2015-08-24 22:03:48,1037.292,24.51,
PC,2015-08-24 22:15:48,1037.292,24.397,
PC,2015-08-24 22:27:48,1037.408,24.293,
PC,2015-08-24 22:39:48,1037.292,24.167,
PC,2015-08-24 22:51:48,1037.292,24.07,
PC,2015-08-24 23:03:48,1037.292,24.01,
PC,2015-08-24 23:15:48,1037.058,24.003,
PC,2015-08-24 23:27:48,1037.058,24.093,
PC,2015-08-24 23:39:48,1037.233,24.133,
PC,2015-08-24 23:51:48,1037.292,24.167,
PC,2015-08-25 00:03:48,1037.292,24.287,
PC,2015-08-25 00:15:48,1036.942,24.42,
PC,2015-08-25 00:27:48,1036.883,24.5,
PC,2015-08-25 00:39:48,1036.708,24.537,
PC,2015-08-25 00:51:48,1036.533,24.523,
PC,2015-08-25 01:03:48,1036.708,24.48,
PC,2015-08-25 01:15:48,1036.358,24.42,
PC,2015-08-25 01:27:48,1036.358,24.37,
PC,2015-08-25 01:39:48,1036.125,24.357,
PC,2015-08-25 01:51:48,1036.3,24.363,
PC,2015-08-25 02:03:48,1035.95,24.35,
PC,2015-08-25 02:15:48,1036.008,24.343,
PC,2015-08-25 02:27:48,1035.95,24.337,
PC,2015-08-25 02:39:48,1035.95,24.327,
PC,2015-08-25 02:51:48,1036.125,24.28,
PC,2015-08-25 03:03:48,1036.125,24.217,
PC,2015-08-25 03:15:48,1036.008,24.14,
PC,2015-08-25 03:27:48,1035.833,24.043,
PC,2015-08-25 03:39:48,1036.358,23.933,
PC,2015-08-25 03:51:48,1035.95,23.843,
PC,2015-08-25 04:03:48,1035.833,23.767,
PC,2015-08-25 04:15:48,1036.125,23.717,
PC,2015-08-25 04:27:48,1035.95,23.697,
PC,2015-08-25 04:39:48,1036.358,23.667,
PC,2015-08-25 04:51:48,1036.358,23.64,
PC,2015-08-25 05:03:48,1036.708,23.583,
PC,2015-08-25 05:15:48,1036.533,23.523,
PC,2015-08-25 05:27:48,1036.533,23.417,
PC,2015-08-25 05:39:48,1036.708,23.25,
PC,2015-08-25 05:51:48,1036.708,23.19,
PC,2015-08-25 06:03:48,1036.767,23.203,
PC,2015-08-25 06:15:48,1036.883,23.25,
PC,2015-08-25 06:27:48,1036.708,23.35,
PC,2015-08-25 06:39:48,1036.708,23.503,
PC,2015-08-25 06:51:48,1036.708,23.683,
PC,2015-08-25 07:03:48,1036.942,23.85,
PC,2015-08-25 07:15:48,1037.058,24.003,
PC,2015-08-25 07:27:48,1036.942,24.21,
PC,2015-08-25 07:39:48,1037.058,24.41,
PC,2015-08-25 07:51:48,1037.292,24.633,
PC,2015-08-25 08:03:48,1037.467,24.877,
PC,2015-08-25 08:15:48,1037.292,25.133,
PC,2015-08-25 08:27:48,1037.408,25.473,
PC,2015-08-25 08:39:48,1037.058,25.877,
PC,2015-08-25 08:51:48,1037.058,26.357,
PC,2015-08-25 09:03:48,1037.408,26.837,
PC,2015-08-25 09:15:48,1037.35,27.3,
PC,2015-08-25 09:27:48,1037.175,27.993,
PC,2015-08-25 09:39:48,1037.583,28.267,
PC,2015-08-25 09:51:48,1037.583,28.427,
PC,2015-08-25 10:03:48,1037.525,28.667,
PC,2015-08-25 10:15:48,1037.583,28.837,
PC,2015-08-25 10:27:48,1037.758,29.127,
PC,2015-08-25 10:39:48,1037.758,29.427,
PC,2015-08-25 10:51:48,1037.525,29.75,
PC,2015-08-25 11:03:48,1037.583,30.077,
PC,2015-08-25 11:15:48,1037.583,30.177,
PC,2015-08-25 11:27:48,1037.408,30.403,
PC,2015-08-25 11:39:48,1037.408,30.643,
PC,2015-08-25 11:51:48,1037.525,30.84,
PC,2015-08-25 12:03:48,1037.525,31.063,
PC,2015-08-25 12:15:48,1036.942,31.377,
PC,2015-08-25 12:27:48,1037.117,31.603,
PC,2015-08-25 12:39:48,1036.767,31.72,
PC,2015-08-25 12:51:48,1037,31.8,
PC,2015-08-25 13:03:48,1037.117,31.783,
PC,2015-08-25 13:15:48,1037.117,31.75,
PC,2015-08-25 13:27:48,1036.65,31.58,
PC,2015-08-25 13:39:48,1036.592,31.467,
PC,2015-08-25 13:51:48,1036.358,31.427,
PC,2015-08-25 14:03:48,1036.242,31.51,
PC,2015-08-25 14:15:48,1036.417,31.647,
PC,2015-08-25 14:27:48,1036.592,31.837,
PC,2015-08-25 14:39:48,1036.358,32.107,
PC,2015-08-25 14:51:48,1036.767,32.157,
PC,2015-08-25 15:03:48,1036.767,32.18,
PC,2015-08-25 15:15:48,1036.417,32.193,
PC,2015-08-25 15:27:48,1036.358,32.187,
PC,2015-08-25 15:39:48,1036.592,32.077,
PC,2015-08-25 15:51:48,1036.592,32.04,
PC,2015-08-25 16:03:48,1036.767,32.143,
PC,2015-08-25 16:15:48,1036.767,32.143,
PC,2015-08-25 16:27:48,1036.417,32.003,
PC,2015-08-25 16:39:48,1036.358,31.807,
PC,2015-08-25 16:51:48,1036.942,31.5,
PC,2015-08-25 17:03:48,1036.592,31.19,
PC,2015-08-25 17:15:48,1036.767,30.46,
PC,2015-08-25 17:27:48,1036.825,29.717,
PC,2015-08-25 17:39:48,1036.767,29.383,
PC,2015-08-25 17:51:48,1037,29.113,
PC,2015-08-25 18:03:48,1037.175,28.833,
PC,2015-08-25 18:15:48,1037.175,28.473,
PC,2015-08-25 18:27:48,1037.175,27.91,
PC,2015-08-25 18:39:48,1037.408,27.267,
PC,2015-08-25 18:51:48,1037.233,26.743,
PC,2015-08-25 19:03:48,1037.408,26.32,
PC,2015-08-25 19:15:48,1037.583,26.017,
PC,2015-08-25 19:27:48,1037.817,25.78,
PC,2015-08-25 19:39:48,1037.817,25.593,
PC,2015-08-25 19:51:48,1037.467,25.427,
PC,2015-08-25 20:03:48,1037.758,25.287,
PC,2015-08-25 20:15:48,1037.817,25.153,
PC,2015-08-25 20:27:48,1037.992,25.037,
PC,2015-08-25 20:39:48,1038.342,24.96,
PC,2015-08-25 20:51:48,1038.167,24.897,
PC,2015-08-25 21:03:48,1038.4,24.833,
PC,2015-08-25 21:15:48,1038.517,24.76,
PC,2015-08-25 21:27:48,1038.342,24.697,
PC,2015-08-25 21:39:48,1038.167,24.647,
PC,2015-08-25 21:51:48,1038.342,24.557,
PC,2015-08-25 22:03:48,1038.4,24.42,
PC,2015-08-25 22:15:48,1038.517,24.32,
PC,2015-08-25 22:27:48,1038.167,24.243,
PC,2015-08-25 22:39:48,1038.167,24.167,
PC,2015-08-25 22:51:48,1038.05,24.05,
PC,2015-08-25 23:03:48,1038.05,23.837,
PC,2015-08-25 23:15:48,1038.167,23.537,
PC,2015-08-25 23:27:48,1038.05,23.14,
PC,2015-08-25 23:39:48,1038.4,22.723,
PC,2015-08-25 23:51:48,1038.225,22.343,
PC,2015-08-26 00:03:48,1038.4,22.01,
PC,2015-08-26 00:15:48,1038.05,21.69,
PC,2015-08-26 00:27:48,1038.225,21.397,
PC,2015-08-26 00:39:48,1038.4,21.087,
PC,2015-08-26 00:51:48,1038.108,20.8,
PC,2015-08-26 01:03:48,1038.4,20.53,
PC,2015-08-26 01:15:48,1038.05,20.3,
PC,2015-08-26 01:27:48,1037.875,20.197,
PC,2015-08-26 01:39:48,1038.05,20.19,
PC,2015-08-26 01:51:48,1037.758,20.183,
PC,2015-08-26 02:03:48,1037.875,20.107,
PC,2015-08-26 02:15:48,1038.05,19.95,
PC,2015-08-26 02:27:48,1037.875,19.783,
PC,2015-08-26 02:39:48,1037.933,19.683,
PC,2015-08-26 02:51:48,1038.05,19.583,
PC,2015-08-26 03:03:48,1037.758,19.457,
PC,2015-08-26 03:15:48,1037.7,19.403,
PC,2015-08-26 03:27:48,1037.933,19.383,
PC,2015-08-26 03:39:48,1038.283,19.35,
PC,2015-08-26 03:51:48,1038.05,19.357,
PC,2015-08-26 04:03:48,1038.458,19.397,
PC,2015-08-26 04:15:48,1038.458,19.363,
PC,2015-08-26 04:27:48,1038.458,19.227,
PC,2015-08-26 04:39:48,1038.633,19.053,
PC,2015-08-26 04:51:48,1038.808,18.827,
PC,2015-08-26 05:03:48,1038.983,18.62,
PC,2015-08-26 05:15:48,1039.042,18.587,
PC,2015-08-26 05:27:48,1039.392,18.64,
PC,2015-08-26 05:39:48,1039.975,18.613,
PC,2015-08-26 05:51:48,1039.975,18.627,
PC,2015-08-26 06:03:48,1039.742,18.747,
PC,2015-08-26 06:15:48,1039.567,18.973,
PC,2015-08-26 06:27:48,1039.567,19.29,
PC,2015-08-26 06:39:48,1039.917,19.67,
PC,2015-08-26 06:51:48,1039.917,20.19,
PC,2015-08-26 07:03:48,1040.092,20.677,
PC,2015-08-26 07:15:48,1040.092,21.147,
PC,2015-08-26 07:27:48,1040.267,21.71,
PC,2015-08-26 07:39:48,1040.85,22.077,
PC,2015-08-26 07:51:48,1040.617,22.41,
PC,2015-08-26 08:03:48,1040.792,22.85,
PC,2015-08-26 08:15:48,1040.792,23.453,
PC,2015-08-26 08:27:48,1040.792,24.17,
PC,2015-08-26 08:39:48,1040.967,24.807,
PC,2015-08-26 08:51:48,1040.792,25.17,
PC,2015-08-26 09:03:48,1041.2,25.237,
PC,2015-08-26 09:15:48,1041.142,25.26,
PC,2015-08-26 09:27:48,1041.317,25.62,
PC,2015-08-26 09:39:48,1041.317,25.827,
PC,2015-08-26 09:51:48,1041.142,26.03,
PC,2015-08-26 10:03:48,1041.492,26.433,
PC,2015-08-26 10:15:48,1041.317,26.587,
PC,2015-08-26 10:27:48,1041.492,26.633,
PC,2015-08-26 10:39:48,1041.725,26.773,
PC,2015-08-26 10:51:48,1041.842,26.98,
PC,2015-08-26 11:03:48,1041.667,27.243,
PC,2015-08-26 11:15:48,1041.667,27.627,
PC,2015-08-26 11:27:48,1041.842,27.813,
PC,2015-08-26 11:39:48,1041.667,28.093,
PC,2015-08-26 11:51:48,1041.842,28.587,
PC,2015-08-26 12:03:48,1041.667,29.12,
PC,2015-08-26 12:15:48,1041.433,29.447,
PC,2015-08-26 12:27:48,1041.433,29.697,
PC,2015-08-26 12:39:48,1040.908,29.917,
PC,2015-08-26 12:51:48,1041.083,30.077,
PC,2015-08-26 13:03:48,1040.908,30.287,
PC,2015-08-26 13:15:48,1040.908,30.627,
PC,2015-08-26 13:27:48,1040.733,30.557,
PC,2015-08-26 13:39:48,1040.675,30.477,
PC,2015-08-26 13:51:48,1040.733,30.343,
PC,2015-08-26 14:03:48,1040.675,30.423,
PC,2015-08-26 14:15:48,1040.733,30.49,
PC,2015-08-26 14:27:48,1040.5,30.197,
PC,2015-08-26 14:39:48,1040.558,29.743,
PC,2015-08-26 14:51:48,1040.733,29.333,
PC,2015-08-26 15:03:48,1040.558,29.107,
PC,2015-08-26 15:15:48,1040.5,29.267,
PC,2015-08-26 15:27:48,1040.733,29.16,
PC,2015-08-26 15:39:48,1040.15,29.01,
PC,2015-08-26 15:51:48,1040.325,29.493,
PC,2015-08-26 16:03:48,1040.5,29.67,
PC,2015-08-26 16:15:48,1040.5,29.243,
PC,2015-08-26 16:27:48,1040.15,28.85,
PC,2015-08-26 16:39:48,1040.15,29.037,
PC,2015-08-26 16:51:48,1040.383,28.897,
PC,2015-08-26 17:03:48,1040.558,28.253,
PC,2015-08-26 17:15:48,1040.558,27.793,
PC,2015-08-26 17:27:48,1040.908,27.287,
PC,2015-08-26 17:39:48,1041.083,26.807,
PC,2015-08-26 17:51:48,1040.792,26.357,
PC,2015-08-26 18:03:48,1040.967,25.953,
PC,2015-08-26 18:15:48,1040.967,25.62,
PC,2015-08-26 18:27:48,1041.2,25.223,
PC,2015-08-26 18:39:48,1041.317,24.76,
PC,2015-08-26 18:51:48,1041.317,24.273,
PC,2015-08-26 19:03:48,1041.492,23.773,
